name,address,city,lat,long,company,connector,power_supply,charging_speed,,
קניון עזריאלי חיפה,דרך משה פלימן 4,חיפה,32.7892939,34.9633988,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי חיפה,דרך משה פלימן 4,חיפה,32.7892939,34.9633988,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי חיפה,דרך משה פלימן 4,חיפה,32.7892939,34.9633988,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי רמלה,דוד רזיאל 1,רמלה,31.925688,34.863937,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי רמלה,דוד רזיאל 1,רמלה,31.925688,34.863937,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי רמלה,דוד רזיאל 1,רמלה,31.925688,34.863937,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי ירושלים,דרך אגודת ספורט ביתר 1,ירושלים,31.751562,35.187188,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי ירושלים,דרך אגודת ספורט ביתר 1,ירושלים,31.751562,35.187188,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי ירושלים,דרך אגודת ספורט ביתר 1,ירושלים,31.751562,35.187188,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי ירושלים,דרך אגודת ספורט ביתר 1,ירושלים,31.751562,35.187188,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי ירושלים,דרך אגודת ספורט ביתר 1,ירושלים,31.751562,35.187188,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי ירושלים,דרך אגודת ספורט ביתר 1,ירושלים,31.751562,35.187188,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי ירושלים,דרך אגודת ספורט ביתר 1,ירושלים,31.751562,35.187188,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי הנגב,צומת אלי כהן,באר שבע,31.243437,34.795812,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי הנגב,צומת אלי כהן,באר שבע,31.243437,34.795812,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי הנגב,צומת אלי כהן,באר שבע,31.243437,34.795812,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי הנגב,צומת אלי כהן,באר שבע,31.243437,34.795812,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי הנגב,צומת אלי כהן,באר שבע,31.243437,34.795812,Sonol EVI,type 2,22.2,איטי,,
חניה מחסום דרומי,שדה יואב,שדה יואב,31.6462133,34.6753766,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי מודיעין,לב העיר 2,מודיעין,31.899687,35.007687,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי מודיעין,לב העיר 2,מודיעין,31.899687,35.007687,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי מודיעין,לב העיר 2,מודיעין,31.899687,35.007687,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי מודיעין,לב העיר 2,מודיעין,31.899687,35.007687,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי מודיעין,לב העיר 2,מודיעין,31.899687,35.007687,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי מודיעין,לב העיר 2,מודיעין,31.899687,35.007687,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי מודיעין,לב העיר 2,מודיעין,31.899687,35.007687,Sonol EVI,type 2,22.2,איטי,,
סונול חוצות חרמון,חוצות חרמון,מסעדה,33.2221756,35.7595139,Sonol EVI,combo,100,מהיר,,
קניון עזריאלי הוד השרון,ז'בוטינסקי 3,הוד השרון,32.143437,34.891687,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי הוד השרון,ז'בוטינסקי 3,הוד השרון,32.143437,34.891687,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי הוד השרון,ז'בוטינסקי 3,הוד השרון,32.143437,34.891687,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי עכו,החרושת 2,עכו,32.922938,35.081313,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי עכו,החרושת 2,עכו,32.922938,35.081313,Sonol EVI,type 2,22.2,איטי,,
קניון עזריאלי עכו,החרושת 2,עכו,32.922938,35.081313,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי חולון,הרוקמים 26,חולון,32.0076095,34.8010583,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי חולון,הרוקמים 26,חולון,32.0076095,34.8010583,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי חולון,הרוקמים 26,חולון,32.0076095,34.8010583,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי חולון,הרוקמים 26,חולון,32.0076095,34.8010583,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי חולון,הרוקמים 26,חולון,32.0076095,34.8010583,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי חולון,הרוקמים 26,חולון,32.0076095,34.8010583,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי חולון,הרוקמים 26,חולון,32.0076095,34.8010583,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי חולון,הרוקמים 26,חולון,32.0076095,34.8010583,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי חולון,הרוקמים 26,חולון,32.0076095,34.8010583,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי חולון,הרוקמים 26,חולון,32.0076095,34.8010583,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי חולון,הרוקמים 26,חולון,32.0076095,34.8010583,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי שרונה,דרך מנחם בגין 121,תל אביב,32.071812,34.789062,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי שרונה,דרך מנחם בגין 121,תל אביב,32.071812,34.789062,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי שרונה,דרך מנחם בגין 121,תל אביב,32.071812,34.789062,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי שרונה,דרך מנחם בגין 121,תל אביב,32.071812,34.789062,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי שרונה,דרך מנחם בגין 121,תל אביב,32.071812,34.789062,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי שרונה,דרך מנחם בגין 121,תל אביב,32.071812,34.789062,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי שרונה,דרך מנחם בגין 121,תל אביב,32.071812,34.789062,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי שרונה,דרך מנחם בגין 121,תל אביב,32.071812,34.789062,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי שרונה,דרך מנחם בגין 121,תל אביב,32.071812,34.789062,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי שרונה,דרך מנחם בגין 121,תל אביב,32.071812,34.789062,Sonol EVI,type 2,22.2,איטי,,
מרכז עזריאלי שרונה,דרך מנחם בגין 121,תל אביב,32.071812,34.789062,Sonol EVI,type 2,22.2,איטי,,
קניון כפיר קרית אתא,"העצמאות 37, קרית אתא",קירית אתא,32.8035776,35.1035365,Sonol EVI,type 2,22.2,איטי,,
קניון כפיר קרית אתא,"העצמאות 37, קרית אתא",קירית אתא,32.8035776,35.1035365,Sonol EVI,type 2,22.2,איטי,,
קניון כפיר קרית אתא,"העצמאות 37, קרית אתא",קירית אתא,32.8035776,35.1035365,Sonol EVI,type 2,22.2,איטי,,
סונול ראש פינה,כביש ראש פינה קרית שמונה,ראש פינה,32.964438,35.548438,Sonol EVI,combo,42,איטי,,
סונול ראש פינה,כביש ראש פינה קרית שמונה,ראש פינה,32.964438,35.548438,Sonol EVI,CHAdeMO,42,איטי,,
סונול נהריה,"שדרות שזר""",נהריה,32.988687,35.095062,Sonol EVI,combo,42,איטי,,
סונול נהריה,"שדרות שזר""",נהריה,32.988687,35.095062,Sonol EVI,CHAdeMO,42,איטי,,
סונול חדרה העיר,יעקב דורי 37,חדרה,32.440938,34.910562,Sonol EVI,combo,42,איטי,,
סונול חדרה העיר,יעקב דורי 37,חדרה,32.440938,34.910562,Sonol EVI,CHAdeMO,42,איטי,,
סונול עד הלום,דרך מנחם בגין,אשדוד,31.778563,34.664062,Sonol EVI,combo,48,איטי,,
סונול עד הלום,דרך מנחם בגין,אשדוד,31.778563,34.664062,Sonol EVI,CHAdeMO,48,איטי,,
סונול ירוחם,כביש 204,ירוחם,30.991438,34.913188,Sonol EVI,combo,42,איטי,,
סונול ירוחם,כביש 204,ירוחם,30.991438,34.913188,Sonol EVI,CHAdeMO,42,איטי,,
סונול ראשונים,הרצל 151,ראשון לציון,31.946938,34.801812,Sonol EVI,type 2,72.7,מהיר,,
סונול ראשונים,הרצל 151,ראשון לציון,31.946938,34.801812,Sonol EVI,combo,42,איטי,,
סונול צומת גולני,כביש 77,טורען,32.772437,35.393687,Sonol EVI,CHAdeMO,99.2,מהיר,,
Cisco Parking,המלאכה 32,נתניה,32.2853031,34.8605204,Sonol EVI,type 2,22.2,איטי,,
Cisco Parking,המלאכה 32,נתניה,32.2853031,34.8605204,Sonol EVI,type 2,22.2,איטי,,
Cisco Parking,המלאכה 32,נתניה,32.2853031,34.8605204,Sonol EVI,type 2,22.2,איטי,,
Cisco Parking,המלאכה 32,נתניה,32.2853031,34.8605204,Sonol EVI,type 2,22.2,איטי,,
Cisco Parking,המלאכה 32,נתניה,32.2853031,34.8605204,Sonol EVI,type 2,22.2,איטי,,
Cisco Parking,המלאכה 32,נתניה,32.2853031,34.8605204,Sonol EVI,type 2,22.2,איטי,,
Cisco Parking,המלאכה 32,נתניה,32.2853031,34.8605204,Sonol EVI,type 2,22.2,איטי,,
סונול צומת השרון,דרך הרכבת 7,נתניה,32.321062,34.867563,Sonol EVI,CHAdeMO,99.2,מהיר,,
סונול מודיעין שילת,כביש 443,מודיעין,31.914813,35.016187,Sonol EVI,type 2,22.2,איטי,,
סונול מודיעין שילת,כביש 443,מודיעין,31.914813,35.016187,Sonol EVI,type 2,86.6,מהיר,,
סונול מודיעין שילת,כביש 443,מודיעין,31.914813,35.016187,Sonol EVI,combo,50,מהיר,,
סונול מודיעין שילת,כביש 443,מודיעין,31.914813,35.016187,Sonol EVI,CHAdeMO,50,מהיר,,
סונול מודיעין שילת,כביש 443,מודיעין,31.914813,35.016187,Sonol EVI,type 2,22.2,איטי,,
סונול צומת פלוגות,"צומת פלוגות, קרית גת",קרית גת,31.626937,34.760062,Sonol EVI,CHAdeMO,99.2,מהיר,,
ז'בוטינסקי 61 - חניון חוץ,ז'בוטינסקי 61,ראשון לציון,31.9663432,34.7993105,Sonol EVI,type 2,44.3,איטי,,
סונול אילת העיר,התבונה 1,אילת,29.5602684,34.9574648,Sonol EVI,combo,50,מהיר,,
סונול אילת העיר,התבונה 1,אילת,29.5602684,34.9574648,Sonol EVI,combo,99.2,מהיר,,
סונול אילת העיר,התבונה 1,אילת,29.5602684,34.9574648,Sonol EVI,CHAdeMO,50,מהיר,,
סונול אילת העיר,התבונה 1,אילת,29.5602684,34.9574648,Sonol EVI,CHAdeMO,99.2,מהיר,,
חזקיהו המלך,חיזקיהו המלך,ירושלים,31.7610559,35.2094394,Sonol EVI,type 2,22.2,איטי,,
חזקיהו המלך,חיזקיהו המלך,ירושלים,31.7610559,35.2094394,Sonol EVI,type 2,22.2,איטי,,
חזקיהו המלך,חיזקיהו המלך,ירושלים,31.7610559,35.2094394,Sonol EVI,type 2,22.2,איטי,,
סונול אריאל,צומת אריאל,אריאל,32.108312,35.163687,Sonol EVI,combo,99.2,מהיר,,
כיכר ויצו בית כרם,החלוץ פינת המייסדים,ירושלים,31.7771071,35.1909848,Sonol EVI,type 2,22.2,איטי,,
פסגת זאב מאיר גרשון פינת יושע,מאיר גרשון פינת יושע פסגת זאב,ירושלים,31.8191825,35.2477822,Sonol EVI,type 2,44.3,איטי,,
פסגת זאב מאיר גרשון פינת יושע,מאיר גרשון פינת יושע פסגת זאב,ירושלים,31.8191825,35.2477822,Sonol EVI,type 2,44.3,איטי,,
פסגת זאב מאיר גרשון פינת יושע,מאיר גרשון פינת יושע פסגת זאב,ירושלים,31.8191825,35.2477822,Sonol EVI,type 2,44.3,איטי,,
אולם ספורט מנהל קהילתי מעלה רמות,שד' גולדה מאיר 474,ירושלים,31.8231612,35.1903845,Sonol EVI,type 2,22.2,איטי,,
אולם ספורט מנהל קהילתי מעלה רמות,שד' גולדה מאיר 474,ירושלים,31.8231612,35.1903845,Sonol EVI,type 2,22.2,איטי,,
אולם ספורט מנהל קהילתי מעלה רמות,שד' גולדה מאיר 474,ירושלים,31.8231612,35.1903845,Sonol EVI,type 2,22.2,איטי,,
קניון שער הצפון עמדה מהירה,דרך חיפה 30,קריית אתא,32.8070679,35.0767899,Sonol EVI,combo,50,מהיר,,
קניון שער הצפון עמדה מהירה,דרך חיפה 30,קריית אתא,32.8070679,35.0767899,Sonol EVI,CHAdeMO,50,מהיר,,
רחוב סינט ג'ורג,ס'ינט ג'ורג,ירושלים,31.7896975,35.2286768,Sonol EVI,type 2,22.2,איטי,,
כפר הנשיא,כפר הנשיא,כפר הנשיא,32.9748192,35.6039963,Sonol EVI,type 2,22.2,איטי,,
כפר הנשיא,כפר הנשיא,כפר הנשיא,32.9748192,35.6039963,Sonol EVI,type 2,22.2,איטי,,
כפר הנשיא,כפר הנשיא,כפר הנשיא,32.9748192,35.6039963,Sonol EVI,type 2,22.2,איטי,,
הר נוף זרח ברנט,זרח ברנט,ירושלים,31.7821688,35.1745398,Sonol EVI,type 2,44.3,איטי,,
הר נוף זרח ברנט,זרח ברנט,ירושלים,31.7821688,35.1745398,Sonol EVI,type 2,22.2,איטי,,
הר נוף זרח ברנט,זרח ברנט,ירושלים,31.7821688,35.1745398,Sonol EVI,type 2,22.2,איטי,,
קיבוץ יראון,קיבוץ יראון,קיבוץ יראון,33.076193,35.453254,Sonol EVI,type 2,22.2,איטי,,
קיבוץ מגן,קיבוץ מגן,קיבוץ מגן,31.299564,34.424771,Sonol EVI,type 2,22.2,איטי,,
החלוץ פינת הרצל,"החלוץ, 3",ירושלים,31.782194,35.1927684,Sonol EVI,type 2,22.2,איטי,,
החלוץ פינת הרצל,"החלוץ, 3",ירושלים,31.782194,35.1927684,Sonol EVI,type 2,22.2,איטי,,
החלוץ פינת הרצל,"החלוץ, 3",ירושלים,31.782194,35.1927684,Sonol EVI,type 2,22.2,איטי,,
רבקה 17 ירושלים,רבקה 17,ירושלים,31.7548746,35.2167156,Sonol EVI,type 2,22.2,איטי,,
רבקה 17 ירושלים,רבקה 17,ירושלים,31.7548746,35.2167156,Sonol EVI,type 2,22.2,איטי,,
רבקה 17 ירושלים,רבקה 17,ירושלים,31.7548746,35.2167156,Sonol EVI,type 2,22.2,איטי,,
אלקחי פינת רזיאל,מרדכי אלקחי 49,ירושלים,31.7521901,35.231802,Sonol EVI,type 2,22.2,איטי,,
אלקחי פינת רזיאל,מרדכי אלקחי 49,ירושלים,31.7521901,35.231802,Sonol EVI,type 2,22.2,איטי,,
אלקחי פינת רזיאל,מרדכי אלקחי 49,ירושלים,31.7521901,35.231802,Sonol EVI,type 2,22.2,איטי,,
ניות יהושע יבין,יהושע יבין,ירושלים,31.7684794,35.2047189,Sonol EVI,type 2,22.2,איטי,,
ניות יהושע יבין,יהושע יבין,ירושלים,31.7684794,35.2047189,Sonol EVI,type 2,22.2,איטי,,
ניות יהושע יבין,יהושע יבין,ירושלים,31.7684794,35.2047189,Sonol EVI,type 2,22.2,איטי,,
רחל אמנו 12,רחל אמנו 12,ירושלים,31.763599,35.216728,Sonol EVI,type 2,22.2,איטי,,
רחל אמנו 12,רחל אמנו 12,ירושלים,31.763599,35.216728,Sonol EVI,type 2,22.2,איטי,,
רחל אמנו 12,רחל אמנו 12,ירושלים,31.763599,35.216728,Sonol EVI,type 2,22.2,איטי,,
קיבוץ כנרת - חניה סופר כנרת,קיבוץ כנרת,קיבוץ כנרת,32.714883,35.563155,Sonol EVI,type 2,22.2,איטי,,
קיבוץ כנרת - חניה תמרים א,קיבוץ כנרת,קיבוץ כנרת,32.712637,35.558326,Sonol EVI,type 2,22.2,איטי,,
קיבוץ כנרת - שדרת המאה,קיבוץ כנרת,קיבוץ כנרת,32.713877,35.561449,Sonol EVI,type 2,22.2,איטי,,
מגרשי טניס - נצר סרני,מגרשי טניס - נצר סרני,קיבוץ נצר סרני,31.921619,34.823387,Sonol EVI,type 2,22.2,איטי,,
סונול אספלט דרום,המנוף 1,באר שבע,31.2278876,34.8113361,Sonol EVI,CHAdeMO,100,מהיר,,
חניה משרדי תעשיה-נצר סרני,קיבוץ נצר סרני,קיבוץ נצר סרני,31.926913,34.825173,Sonol EVI,type 2,22.2,איטי,,
חניה משרדי תעשיה-נצר סרני,קיבוץ נצר סרני,קיבוץ נצר סרני,31.926913,34.825173,Sonol EVI,type 2,22.2,איטי,,
חניה משרדי תעשיה-נצר סרני,קיבוץ נצר סרני,קיבוץ נצר סרני,31.926913,34.825173,Sonol EVI,type 2,22.2,איטי,,
סונול עירון,סונול עירון,צומת חנה,32.4590028,34.9877159,Sonol EVI,combo,50,מהיר,,
סונול עירון,סונול עירון,צומת חנה,32.4590028,34.9877159,Sonol EVI,CHAdeMO,50,מהיר,,
קיבוץ מזרע - חנייה אירוח כפרי מערב,קיבוץ מזרע,קיבוץ מזרע,32.65139,35.283008,Sonol EVI,type 2,22.2,איטי,,
קיבוץ דליה - חניה שכונה כב,קיבוץ דליה,קיבוץ דליה,32.588037,35.070318,Sonol EVI,type 2,22.2,איטי,,
סונול יגור,סונול יגור,יגור,32.75565,35.061598,Sonol EVI,combo,83.6,מהיר,,
סונול יגור,סונול יגור,יגור,32.75565,35.061598,Sonol EVI,CHAdeMO,83.6,מהיר,,
סונול יגור,סונול יגור,יגור,32.75565,35.061598,Sonol EVI,CHAdeMO,83.6,מהיר,,
סונול יגור,סונול יגור,יגור,32.75565,35.061598,Sonol EVI,type 2,144.8,מהיר,,
סונול יגור,סונול יגור,יגור,32.75565,35.061598,Sonol EVI,type 2,144.8,מהיר,,
סונול אילוש הרצליה,מנחם בגין,הרצליה,32.178563,34.831313,Sonol EVI,type 2,72.7,מהיר,,
סונול אילוש הרצליה,מנחם בגין,הרצליה,32.178563,34.831313,Sonol EVI,combo,42,איטי,,
קניון מגדלי העיר,"מורדי הגטאות, 49",ראשון לציון,31.954654,34.821146,Sonol EVI,type 2,22.2,איטי,,
מול החוף חניון מערבי מול זארה,שכטמן 10,חדרה,32.4414101,34.893589,Sonol EVI,type 2,22.2,איטי,,
מול החוף חניון מערבי מול זארה,שכטמן 10,חדרה,32.4414101,34.893589,Sonol EVI,type 2,22.2,איטי,,
מול החוף חניון מערבי מול זארה,שכטמן 10,חדרה,32.4414101,34.893589,Sonol EVI,combo,50.8,מהיר,,
מול החוף חניון מערבי מול זארה,שכטמן 10,חדרה,32.4414101,34.893589,Sonol EVI,CHAdeMO,50.8,מהיר,,
מול החוף חניון מערבי מול זארה,שכטמן 10,חדרה,32.4414101,34.893589,Sonol EVI,type 2,88,מהיר,,
מול החוף חניון מערבי מול זארה,שכטמן 10,חדרה,32.4414101,34.893589,Sonol EVI,type 2,22.2,איטי,,
מלון דניאל ים המלח,מלון דניאל,עין בוקק,31.194268,35.361032,Sonol EVI,type 2,22.2,איטי,,
מלון דניאל ים המלח,מלון דניאל,עין בוקק,31.194268,35.361032,Sonol EVI,type 2,22.2,איטי,,
Magic Kass,דקלה 6,מעלה אדומים,31.7854321,35.3320081,Sonol EVI,type 2,22.2,איטי,,
Magic Kass,דקלה 6,מעלה אדומים,31.7854321,35.3320081,Sonol EVI,type 2,22.2,איטי,,
Magic Kass,דקלה 6,מעלה אדומים,31.7854321,35.3320081,Sonol EVI,type 2,22.2,איטי,,
Magic Kass,דקלה 6,מעלה אדומים,31.7854321,35.3320081,Sonol EVI,type 2,22.2,איטי,,
Magic Kass,דקלה 6,מעלה אדומים,31.7854321,35.3320081,Sonol EVI,type 2,22.2,איטי,,
Magic Kass,דקלה 6,מעלה אדומים,31.7854321,35.3320081,Sonol EVI,type 2,22.2,איטי,,
Magic Kass,דקלה 6,מעלה אדומים,31.7854321,35.3320081,Sonol EVI,combo,48,איטי,,
Magic Kass,דקלה 6,מעלה אדומים,31.7854321,35.3320081,Sonol EVI,CHAdeMO,48,איטי,,
Magic Kass,דקלה 6,מעלה אדומים,31.7854321,35.3320081,Sonol EVI,type 2,83.1,מהיר,,
Magic Kass,דקלה 6,מעלה אדומים,31.7854321,35.3320081,Sonol EVI,type 2,22.2,איטי,,
Magic Kass,דקלה 6,מעלה אדומים,31.7854321,35.3320081,Sonol EVI,type 2,22.2,איטי,,
Magic Kass,דקלה 6,מעלה אדומים,31.7854321,35.3320081,Sonol EVI,type 2,22.2,איטי,,
רעננה חניון היובל,אחוזה 142,רעננה,32.1816028,34.871399,Sonol EVI,type 2,22.2,איטי,,
רעננה חניון גמלא,דרך ירושלים,רעננה,32.186556,34.854817,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,combo,48,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,CHAdeMO,48,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,83.1,מהיר,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
דיזיין סיטי,שדרות המייסדים 15,מעלה אדומים,31.7964838,35.3334889,Sonol EVI,type 2,22.2,איטי,,
רעננה - רחוב סולד,הנרייטה סולד 2,רעננה,32.1783337,34.882105,Sonol EVI,type 2,22.2,איטי,,
היצירה 12,היצירה 12,רעננה,32.1951037,34.876334,Sonol EVI,type 2,22.2,איטי,,
רעננה - תיכון אביב,הפרחים 1,רעננה,32.176607,34.861681,Sonol EVI,type 2,22.2,איטי,,
רעננה - האחווה 1,האחווה 1,רעננה,32.1958406,34.8566223,Sonol EVI,type 2,22.2,איטי,,
ספורטק נווה זמר,סשה ארגוב,רעננה,32.1928476,34.8630789,Sonol EVI,type 2,22.2,איטי,,
הפלמח 2," אולם ספורט עירוני""","הפלמח 2 אולם ספורט עירוני""",רעננה,32.1893923,פעיל,Sonol EVI,פעיל,22.2,,
מלון סנטרל פארק אילת,פארק בנימין 10,אילת,29.553639,34.952591,Sonol EVI,type 2,11.1,איטי,,
אוניברסיטת אריאל קמפוס עליון,כביש 33,אריאל,32.104616,35.21195,Sonol EVI,type 2,22.2,איטי,,
אוניברסיטת אריאל קמפוס עליון,כביש 33,אריאל,32.104616,35.21195,Sonol EVI,type 2,22.2,איטי,,
אוניברסיטת אריאל קמפוס עליון,כביש 33,אריאל,32.104616,35.21195,Sonol EVI,type 2,22.2,איטי,,
קמפוס תחתון מול בניין 60,אוניברסיטת אריאל,אריאל,32.1037016,35.2039403,Sonol EVI,type 2,22.2,איטי,,
בניין מעונות תחתון,אוניברסיטת אריאל,אריאל,32.106715,35.206645,Sonol EVI,type 2,22.2,איטי,,
מלון גלי כנרת טבריה,"שד' אליעזר קפלן 1, טבריה, , Israel",טבריה,32.7682372,35.5497951,Sonol EVI,type 2,22.2,איטי,,
מלון גלי כנרת טבריה,"שד' אליעזר קפלן 1, טבריה, , Israel",טבריה,32.7682372,35.5497951,Sonol EVI,type 2,22.2,איטי,,
מלון גלי כנרת טבריה,"שד' אליעזר קפלן 1, טבריה, , Israel",טבריה,32.7682372,35.5497951,Sonol EVI,type 2,22.2,איטי,,
משרדי רכב-יגור,דרך שומר המסילה,יגור,32.7430953,35.0783208,Sonol EVI,type 2,22.2,איטי,,
משרדי רכב-יגור,דרך שומר המסילה,יגור,32.7430953,35.0783208,Sonol EVI,type 2,22.2,איטי,,
משרדי רכב-יגור,דרך שומר המסילה,יגור,32.7430953,35.0783208,Sonol EVI,type 2,22.2,איטי,,
חניון מרכז קניות,אשדות יעקב מאוחד,אשדות יעקב מאוחד,32.664808,35.582769,Sonol EVI,type 2,22.2,איטי,,
חניון מרכז קניות,אשדות יעקב מאוחד,אשדות יעקב מאוחד,32.664808,35.582769,Sonol EVI,type 2,22.2,איטי,,
חניון מרכז קניות,אשדות יעקב מאוחד,אשדות יעקב מאוחד,32.664808,35.582769,Sonol EVI,type 2,22.2,איטי,,
ראש הנקרה,ראש הנקרה,ראש הנקרה,33.08609,35.113455,Sonol EVI,type 2,22.2,איטי,,
מרכז מסחרי אוסקר חיפה,חיים הזז 5,חיפה,32.767467,35.0132431,Sonol EVI,type 2,22.2,איטי,,
מרכז מסחרי אוסקר חיפה,חיים הזז 5,חיפה,32.767467,35.0132431,Sonol EVI,type 2,22.2,איטי,,
מרכז מסחרי אוסקר חיפה,חיים הזז 5,חיפה,32.767467,35.0132431,Sonol EVI,type 2,22.2,איטי,,
הפארק האורבני רעננה,השיזף 6,רעננה,32.192042,34.885506,Sonol EVI,type 2,22.2,איטי,,
עידן הנגב,עידן הנגב,עידן הנגב,31.3771635,34.7838588,Sonol EVI,type 2,22.2,איטי,,
גבעות בר-חניה קולומבוס,גבעות בר,גבעות בר,31.354404,34.76123,Sonol EVI,type 2,22.2,איטי,,
מפעל דודאים חניה מפעל מיון,מפעל דודאים,מפעל דודאים,31.319078,34.727616,Sonol EVI,type 2,22.2,איטי,,
